DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/03/2018,23:55,MANHATTAN,10035,40.806915,-73.93557,"(40.806915, -73.93557)",EAST 129 STREET                 ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,,,,3893984,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,23:49,QUEENS,11101,40.74549,-73.95318,"(40.74549, -73.95318)",VERNON BOULEVARD                ,47 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3895455,PASSENGER VEHICLE,,,,
05/03/2018,23:40,,,,,,EAST HOUSTON STREET             ,FDR DRIVE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3895472,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,23:40,STATEN ISLAND,10301,40.64169,-74.08056,"(40.64169, -74.08056)",FORT PLACE                      ,LOW TERRACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3895718,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/03/2018,23:35,BRONX,10470,40.895374,-73.86356,"(40.895374, -73.86356)",EAST 233 STREET                 ,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3895106,DS,SPORT UTILITY / STATION WAGON,,,
05/03/2018,23:30,BRONX,10453,40.861862,-73.91282,"(40.861862, -73.91282)",WEST FORDHAM ROAD               ,MAJOR DEEGAN EXPRESSWAY,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3896665,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,23:25,,,40.646,-73.97175,"(40.646, -73.97175)",CHURCH AVENUE                   ,EAST 8 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3894846,SPORT UTILITY / STATION WAGON,BICYCLE,,,
05/03/2018,23:22,STATEN ISLAND,10301,40.640553,-74.078514,"(40.640553, -74.078514)",,,46        MONTGOMERY AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3894562,PASSENGER VEHICLE,,,,
05/03/2018,23:17,MANHATTAN,10019,40.761955,-73.98263,"(40.761955, -73.98263)",,,787       7 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893209,PASSENGER VEHICLE,TAXI,,,
05/03/2018,23:15,MANHATTAN,10033,40.84984,-73.934975,"(40.84984, -73.934975)",WADSWORTH AVENUE                ,WEST 181 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893746,TAXI,,,,
05/03/2018,23:13,,,40.878777,-73.85294,"(40.878777, -73.85294)",LACONIA AVENUE                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3895139,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,23:11,MANHATTAN,10016,40.75112,-73.98053,"(40.75112, -73.98053)",,,270       MADISON AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894874,TAXI,PASSENGER VEHICLE,,,
05/03/2018,23:10,MANHATTAN,10013,40.71666,-73.99735,"(40.71666, -73.99735)",,,172       CANAL STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893255,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,23:08,,,40.70145,-73.989624,"(40.70145, -73.989624)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Passing or Lane Usage Improper,,,,3895086,Sedan,Sedan,,,
05/03/2018,23:05,,,40.62348,-74.019936,"(40.62348, -74.019936)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3895878,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,23:00,BROOKLYN,11236,40.642113,-73.90307,"(40.642113, -73.90307)",FLATLANDS AVENUE                ,EAST 94 STREET,,2,0,0,0,0,0,2,0,Aggressive Driving/Road Rage,Unspecified,,,,3895419,TAXI,PASSENGER VEHICLE,,,
05/03/2018,23:00,,,,,,ATLANTIC AVENUE                 ,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,,,,3896102,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,22:56,STATEN ISLAND,10305,40.608803,-74.066475,"(40.608803, -74.066475)",EGBERT PLACE                    ,HOPE LANE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3896703,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,22:50,QUEENS,11429,40.705128,-73.7466,"(40.705128, -73.7466)",COLFAX STREET                   ,112 AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3893164,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,22:50,QUEENS,11434,40.671204,-73.764725,"(40.671204, -73.764725)",,,140-15    FARMERS BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893166,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,22:46,BROOKLYN,11233,40.676342,-73.910934,"(40.676342, -73.910934)",ATLANTIC AVENUE                 ,ROCKAWAY AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Driver Inattention/Distraction,,,,3894050,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,22:45,BROOKLYN,11201,40.70206,-73.99262,"(40.70206, -73.99262)",CADMAN PLAZA WEST               ,HICKS STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893181,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,22:44,BROOKLYN,11231,40.682274,-73.99349,"(40.682274, -73.99349)",SMITH STREET                    ,SACKETT STREET,,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,,,3893885,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
05/03/2018,22:41,,,40.67043,-73.928185,"(40.67043, -73.928185)",SAINT JOHNS PLACE               ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3894230,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,22:40,BROOKLYN,11236,40.632435,-73.88818,"(40.632435, -73.88818)",SKIDMORE AVENUE                 ,ROCKAWAY PARKWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893139,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
05/03/2018,22:40,BROOKLYN,11226,40.637768,-73.95868,"(40.637768, -73.95868)",OCEAN AVENUE                    ,NEWKIRK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893954,MOTORCYCLE,PASSENGER VEHICLE,,,
05/03/2018,22:39,BRONX,10456,40.829453,-73.90658,"(40.829453, -73.90658)",3 AVENUE                        ,EAST 167 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3894078,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,22:35,BROOKLYN,11220,40.635895,-74.01631,"(40.635895, -74.01631)",64 STREET                       ,6 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,,,3894185,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
05/03/2018,22:30,,,40.673588,-73.73351,"(40.673588, -73.73351)",MERRICK BOULEVARD               ,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893162,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,22:30,MANHATTAN,10018,40.75365,-73.992966,"(40.75365, -73.992966)",,,300       WEST 36 STREET                ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3894660,SPORT UTILITY / STATION WAGON,DP,,,
05/03/2018,22:25,MANHATTAN,10022,40.762142,-73.97249,"(40.762142, -73.97249)",,,590       MADISON AVENUE                ,1,0,0,0,0,0,1,0,Driver Inexperience,Driver Inattention/Distraction,,,,3893208,TAXI,PASSENGER VEHICLE,,,
05/03/2018,22:20,STATEN ISLAND,10304,40.620365,-74.08581,"(40.620365, -74.08581)",VANDUZER STREET                 ,CHESTNUT STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,,,,,3894560,PASSENGER VEHICLE,,,,
05/03/2018,22:20,,,40.606544,-74.03255,"(40.606544, -74.03255)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3894190,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,22:15,,,40.803085,-73.91646,"(40.803085, -73.91646)",BRUCKNER EXPRESSWAY             ,,,2,0,0,0,0,0,2,0,View Obstructed/Limited,,,,,3898504,Station Wagon/Sport Utility Vehicle,,,,
05/03/2018,22:00,BRONX,10462,40.846657,-73.85944,"(40.846657, -73.85944)",BRONXDALE AVENUE                ,MORRIS PARK AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3904607,Station Wagon/Sport Utility Vehicle,,,,
05/03/2018,22:00,,,,,,WEST 96 STREET                  ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3893146,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/03/2018,22:00,,,40.883354,-73.830574,"(40.883354, -73.830574)",STEENWICK AVENUE                ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3895104,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,22:00,,,,,,188 STREET                      ,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3893172,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,22:00,QUEENS,11105,40.782513,-73.91976,"(40.782513, -73.91976)",SHORE BOULEVARD                 ,DITMARS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893914,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,16:30,QUEENS,11354,40.763424,-73.83016,"(40.763424, -73.83016)",NORTHERN BOULEVARD              ,LINDEN PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3892938,PASSENGER VEHICLE,,,,
05/03/2018,16:30,MANHATTAN,10036,40.75977,-73.993706,"(40.75977, -73.993706)",,,457       WEST 43 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Other Vehicular,,,,3893204,SPORT UTILITY / STATION WAGON,TK,,,
05/03/2018,16:30,MANHATTAN,10023,40.774334,-73.97946,"(40.774334, -73.97946)",,,60        WEST 68 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3894260,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,16:30,BROOKLYN,11217,40.684395,-73.97835,"(40.684395, -73.97835)",ATLANTIC AVENUE                 ,4 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Driver Inattention/Distraction,,,,3893092,TAXI,PASSENGER VEHICLE,,,
05/03/2018,16:30,BROOKLYN,11203,40.658417,-73.929146,"(40.658417, -73.929146)",EAST 52 STREET                  ,WINTHROP STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3894076,PASSENGER VEHICLE,,,,
05/03/2018,16:30,BRONX,10451,40.820515,-73.930695,"(40.820515, -73.930695)",EXTERIOR STREET                 ,EAST 150 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893075,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,16:24,BROOKLYN,11229,40.60223,-73.93427,"(40.60223, -73.93427)",STUART STREET                   ,AVENUE U,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893003,PASSENGER VEHICLE,BICYCLE,,,
05/03/2018,16:24,,,40.725937,-74.01103,"(40.725937, -74.01103)",WEST STREET                     ,CANAL STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3894870,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,16:23,BRONX,10451,40.815437,-73.924,"(40.815437, -73.924)",MORRIS AVENUE                   ,EAST 144 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893269,BU,PASSENGER VEHICLE,,,
05/03/2018,16:21,BRONX,10456,40.82774,-73.90011,"(40.82774, -73.90011)",,,800       HOME STREET                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893815,VN,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:20,QUEENS,11379,40.717827,-73.8724,"(40.717827, -73.8724)",80 STREET                       ,FURMANVILLE AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3894197,SPORT UTILITY / STATION WAGON,BICYCLE,,,
05/03/2018,16:20,BROOKLYN,11218,40.63892,-73.96953,"(40.63892, -73.96953)",,,916       CORTELYOU ROAD                ,1,0,1,0,0,0,0,0,Unspecified,,,,,3894633,PASSENGER VEHICLE,,,,
05/03/2018,16:20,BROOKLYN,11214,40.607258,-74.00265,"(40.607258, -74.00265)",86 STREET                       ,18 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3892950,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,16:20,BRONX,10456,40.83836,-73.91271,"(40.83836, -73.91271)",EAST 170 STREET                 ,SHERIDAN AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3896906,BU,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:20,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3892949,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/03/2018,16:20,,,40.65008,-73.96101,"(40.65008, -73.96101)",OCEAN AVENUE                    ,,,0,0,0,0,0,0,0,0,Cell Phone (hand-held),Unspecified,,,,3893955,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,16:20,QUEENS,11103,40.76379,-73.914795,"(40.76379, -73.914795)",NEWTOWN ROAD                    ,30 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893906,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:20,MANHATTAN,10017,,,,5TH AVENUE                      ,E 49TH STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3893203,TAXI,PASSENGER VEHICLE,,,
05/03/2018,16:20,BROOKLYN,11238,40.679585,-73.96507,"(40.679585, -73.96507)",UNDERHILL AVENUE                ,DEAN STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3894294,AM,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:20,BROOKLYN,11220,40.63948,-74.016174,"(40.63948, -74.016174)",60 STREET                       ,5 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,,,,3895469,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,16:17,,,40.853477,-73.82622,"(40.853477, -73.82622)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893082,PASSENGER VEHICLE,,,,
05/03/2018,16:17,QUEENS,11373,40.74561,-73.887474,"(40.74561, -73.887474)",41 AVENUE                       ,78 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893197,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:15,,,,,,20 AVENUE                       ,WHITESTONE EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893100,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,16:15,QUEENS,11434,40.68311,-73.77015,"(40.68311, -73.77015)",MERRILL STREET                  ,BAISLEY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893169,PASSENGER VEHICLE,,,,
05/03/2018,16:15,QUEENS,11358,40.76412,-73.78795,"(40.76412, -73.78795)",,,35-10     FRANCIS LEWIS BOULEVARD       ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3893671,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,16:15,MANHATTAN,10011,40.74769,-74.00417,"(40.74769, -74.00417)",10 AVENUE                       ,WEST 23 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894986,TAXI,VN,,,
05/03/2018,16:14,,,40.8047,-73.91243,"(40.8047, -73.91243)",BRUCKNER BOULEVARD              ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3893268,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,16:10,QUEENS,11419,40.681923,-73.831924,"(40.681923, -73.831924)",107 AVENUE                      ,109 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3893052,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:10,BRONX,10463,40.88425,-73.900635,"(40.88425, -73.900635)",,,193       WEST 237 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893848,PASSENGER VEHICLE,,,,
05/03/2018,16:09,,,,,,KNAPP STREET                    ,BELT PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893004,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:08,BROOKLYN,11235,40.58655,-73.96617,"(40.58655, -73.96617)",,,2601      OCEAN PARKWAY                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893929,TR,PASSENGER VEHICLE,,,
05/03/2018,16:06,,,,,,EAST 149 STREET                 ,EXTERIOR STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3893142,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:02,,,40.78597,-73.96885,"(40.78597, -73.96885)",CENTRAL PARK WEST               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893775,MOTORCYCLE,PASSENGER VEHICLE,,,
05/03/2018,16:01,,,40.643986,-74.01149,"(40.643986, -74.01149)",5 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893043,PICK-UP TRUCK,PICK-UP TRUCK,,,
05/03/2018,16:00,,,40.64075,-74.170425,"(40.64075, -74.170425)",RICHMOND TERRACE                ,FEDERAL PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3893049,Sedan,,,,
05/03/2018,16:00,MANHATTAN,10024,40.78065,-73.97643,"(40.78065, -73.97643)",COLUMBUS AVENUE                 ,WEST 77 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3894259,SPORT UTILITY / STATION WAGON,TAXI,,,
05/03/2018,16:00,,,40.803947,-73.928,"(40.803947, -73.928)",WILLIS AVE BRIDGE               ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893270,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,16:00,,,40.571625,-74.11192,"(40.571625, -74.11192)",NEW DORP LANE                   ,CLAWSON STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893156,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,16:00,,,40.73809,-73.904594,"(40.73809, -73.904594)",LAUREL HILL BOULEVARD           ,60 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894048,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:00,,,40.72225,-74.00592,"(40.72225, -74.00592)",CANAL STREET                    ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3894872,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,16:00,,,40.704422,-73.99491,"(40.704422, -73.99491)",BROOKLYN BRIDGE                 ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893040,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,16:00,QUEENS,11416,40.68137,-73.8629,"(40.68137, -73.8629)",,,75-09     97 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3893028,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:00,QUEENS,11356,40.785236,-73.841125,"(40.785236, -73.841125)",,,127-02    14 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3892923,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,16:00,MANHATTAN,10029,40.78722,-73.952065,"(40.78722, -73.952065)",PARK AVENUE                     ,EAST 97 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3897891,Station Wagon/Sport Utility Vehicle,Box Truck,,,
05/03/2018,16:00,MANHATTAN,10023,40.778797,-73.98206,"(40.778797, -73.98206)",BROADWAY                        ,WEST 72 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3894391,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,16:00,BROOKLYN,11221,40.690483,-73.93954,"(40.690483, -73.93954)",VAN BUREN STREET                ,MARCUS GARVEY BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3893767,PASSENGER VEHICLE,,,,
05/03/2018,15:59,,,40.677017,-73.92182,"(40.677017, -73.92182)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3893962,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,15:57,QUEENS,11377,40.741863,-73.90751,"(40.741863, -73.90751)",58 STREET                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3906443,Tractor Truck Gasoline,Sedan,,,
05/03/2018,15:55,QUEENS,11420,40.677773,-73.809906,"(40.677773, -73.809906)",130 STREET                      ,116 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3893094,BICYCLE,PASSENGER VEHICLE,,,
05/03/2018,15:50,BROOKLYN,11217,40.689697,-73.97511,"(40.689697, -73.97511)",DE KALB AVENUE                  ,SOUTH PORTLAND AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3893072,PASSENGER VEHICLE,BICYCLE,,,
05/03/2018,15:50,MANHATTAN,10022,,,,MADISON AVENUE                  ,E 50TH STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3893202,TAXI,TAXI,,,
05/03/2018,15:50,BROOKLYN,11222,40.725582,-73.93323,"(40.725582, -73.93323)",,,538       STEWART AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3894271,VN,VN,,,
05/03/2018,15:46,BROOKLYN,11223,40.609554,-73.96631,"(40.609554, -73.96631)",EAST 7 STREET                   ,AVENUE P,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3894836,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,15:45,,,,,,CHURCH AVENUE                   ,WESTMINISTER ROAD,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3893940,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,15:45,STATEN ISLAND,10306,40.568764,-74.11149,"(40.568764, -74.11149)",HYLAN BOULEVARD                 ,ROSS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893148,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,15:40,BRONX,10461,40.84636,-73.84463,"(40.84636, -73.84463)",EASTCHESTER ROAD                ,WATERS PLACE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Other Vehicular,,,,3894552,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,15:40,,,40.639866,-73.87788,"(40.639866, -73.87788)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,3892917,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
05/03/2018,15:40,,,40.66922,-73.801094,"(40.66922, -73.801094)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3893171,SPORT UTILITY / STATION WAGON,BU,SPORT UTILITY / STATION WAGON,,
05/03/2018,15:31,QUEENS,11369,40.763626,-73.878876,"(40.763626, -73.878876)",,,90-13     ASTORIA BOULEVARD             ,2,0,0,0,2,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3894104,PASSENGER VEHICLE,BICYCLE,,,
05/03/2018,15:30,BRONX,10455,40.81123,-73.90165,"(40.81123, -73.90165)",,,571       AUSTIN PLACE                  ,1,0,0,0,0,0,1,0,Unspecified,,,,,3892947,van,,,,
05/03/2018,15:30,,,40.602123,-74.18793,"(40.602123, -74.18793)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893919,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:30,,,40.83089,-73.941376,"(40.83089, -73.941376)",WEST 155 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3894470,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:30,,,40.70644,-73.75973,"(40.70644, -73.75973)",HOLLIS AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893173,CONV,SPORT UTILITY / STATION WAGON,,,
05/03/2018,15:30,,,40.681484,-73.88025,"(40.681484, -73.88025)",HALE AVENUE                     ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,Unspecified,3892970,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
05/03/2018,15:30,,,40.771374,-73.877144,"(40.771374, -73.877144)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3894105,PASSENGER VEHICLE,,,,
05/03/2018,15:30,BROOKLYN,11229,40.609745,-73.95232,"(40.609745, -73.95232)",,,1771      EAST 21 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3894726,Station Wagon/Sport Utility Vehicle,Sedan,,,
